menjawab	0
tidak	0
ada	0
.	0
Dan	0
memang	0
begitulah	0
iman	0
bila	0
telah	0
masuk	0
tumbuh	0
bersemi	0
di	0
dalam	0
hati	0
.	0
Aku	0
juga	0
sudah	0
bertanya	0
kepadamu	0
apakah	0
dia	0
pernah	0
berlaku	0
curang	0
,	0
kamu	0
jawab	0
tidak	0
pernah	0
.	0
Dan	0
memang	0
begitulah	0
para	0
Rasul	0
tidak	0
mungkin	0
curang	0
.	0
Dan	0
aku	0
juga	0
sudah	0
bertanya	0
kepadamu	0
apa	0
yang	0
diperintahkannya	0
kepada	0
kalian	0
,	0
kamu	0
jawab	0
dia	0
memerintahkan	0
kalian	0
untuk	0
menyembah	0
Allah	0
dengan	0
tidak	0
menyekutukannya	0
dengan	0
sesuatu	0
apapun	0
,	0
dan	0
melarang	0
kalian	0
menyembah	0
berhala	0
,	0
dia	0
juga	0
memerintahkan	0
kalian	0
untuk	0
menegakkan	0
shalat	0
,	0
menunaikan	0
zakat	0
,	0
berkata	0
jujur	0
,	0
saling	0
memaafkan	0
dan	0
menyambung	0
silaturrahim	0
.	0
Seandainya	0
semua	0
apa	0
yang	0
kamu	0
katakan	0
ini	0
benar	0
,	0
pasti	0
dia	0
akan	0
menguasai	0
kerajaan	0
yang	0
ada	0
di	0
bawah	0
kakiku	0
ini	0
.	0
Sungguh	0
aku	0
telah	0
menduga	0
bahwa	0
dia	0
tidak	0
ada	0
diantara	0
kalian	0
sekarang	0
ini	0
,	0
seandainya	0
aku	0
tahu	0
jalan	0
untuk	0
bisa	0
menemuinya	0
,	0
tentu	0
aku	0
akan	0
berusaha	0
keras	0
menemuinya	0
hingga	0
bila	0
aku	0
sudah	0
berada	0
di	0
sisinya	0
pasti	0
aku	0
akan	0
basuh	0
kedua	0
kakinya	0
.	0
Kemudian	0
Heraclius	PERSON
meminta	0
surat	0
Rasulullah	0
shallallahu	0
'alaihi	0
wasallam	0
yang	0
dibawa	0
oleh	0
Dihyah	0
untuk	0
para	0
Penguasa	0
Negeri	LOCATION
Bashrah	LOCATION
,	0
Maka	0
diberikannya	0
surat	0
itu	0
kepada	0
Heraclius	PERSON
,	0
maka	0
dibacanya	0
dan	0
isinya	0
berbunyi	0
:	0
"	0
Bismillahir	0
rahmanir	0
rahim	0
.	0
Dari	0
Muhammad	PERSON
,	0
hamba	0
Allah	0
dan	0
Rasul	0
-	0
Nya	0
untuk	0
Heraclius	PERSON
.	0
Penguasa	0
Romawi	LOCATION
,	0
Keselamatan	0
bagi	0
siapa	0
yang	0
mengikuti	0
petunjuk	0
.	0
Kemudian	0
daripada	0
itu	0
,	0
aku	0
mengajakmu	0
dengan	0
seruan	0
Islam	0
;	0
masuk	0
Islamlah	0
kamu	0
,	0
maka	0
kamu	0
akan	0
selamat	0
,	0
Allah	0
akan	0
memberi	0
pahala	0
kepadamu	0
dua	0
kali	0
.	0
Namun	0
jika	0
kamu	0
berpaling	0
,	0
maka	0
kamu	0
menanggung	0
dosa	0
rakyat	0
kamu	0
,	0
dan	0
:	0
Hai	0
ahli	0
kitab	0
,	0
marilah	0
(	0
berpegang	0
)	0
kepada	0
suatu	0
kalimat	0
(	0
ketetapan	0
)	0
yang	0
tidak	0
ada	0
perselisihan	0
antara	0
kami	0
dan	0
kamu	0
,	0
bahwa	0
tidak	0
kita	0
sembah	0
kecuali	0
Allah	0
dan	0
tidak	0
kita	0
persekutukan	0
dia	0
dengan	0
sesuatupun	0
dan	0
tidak	0
(	0
pula	0
)	0
sebagian	0
kita	0
menjadikan	0
sebagian	0
yang	0
lain	0
sebagai	0
Rabb	0
selain	0
Allah	0
"	0
.	0
Jika	0
mereka	0
berpaling	0
,	0
maka	0
katakanlah	0
kepada	0
mereka	0
:	0
"	0
Saksikanlah	0
,	0
bahwa	0
kami	0
adalah	0
orang	0
-	0
orang	0
yang	0
berserah	0
diri	0
(	0
kepada	0
Allah	0
)	0
.	0
"	0
Abu	PERSON
Sufyan	PERSON
menuturkan	0
:	0
"	0
Setelah	0
Heraclius	PERSON
menyampaikan	0
apa	0
yang	0
dikatakannya	0
dan	0
selesai	0
membaca	0
surat	0
tersebut	0
,	0
terjadilah	0
hiruk	0
pikuk	0
dan	0
suara	0
-	0
suara	0
ribut	0
,	0
sehingga	0
mengusir	0
kami	0
.	0
Aku	0
berkata	0
kepada	0
teman	0
-	0
temanku	0
setelah	0
kami	0
diusir	0
keluar	0
;	0
"	0
sungguh	0
dia	0
telah	0
diajak	0
kepada	0
urusan	0
Anak	0
Abu	PERSON
Kabsyah	PERSON
.	0
Heraclius	PERSON
mengkhawatirkan	0
kerajaan	LOCATION
Romawi	LOCATION
.	0
"	0
Pada	0
masa	0
itupun	0
aku	0
juga	0
khawatir	0
bahwa	0
Muhammad	PERSON
akan	0
berjaya	0
,	0
sampai	0
akhirnya	0
(	0
perasaan	0
itu	0
hilang	0
setelah	0
)	0
Allah	0
memasukkan	0
aku	0
ke	0
dalam	0
Islam	0
.	0
Dan	0
adalah	0
Ibnu	PERSON
An	PERSON
Nazhur	PERSON
,	0
seorang	0
Pembesar	0
Iliya'	LOCATION
dan	0
Heraclius	PERSON
adalah	0
seorang	0
uskup	0
agama	0
Nashrani	0
,	0
dia	0
menceritakan	0
bahwa	0
pada	0
suatu	0
hari	0
ketika	0
Heraclius	PERSON
mengunjungi	0
Iliya'	LOCATION
dia	0
sangat	0
gelisah	0
,	0
berkata	0
sebagian	0
komandan	0
perangnya	0
:	0
"	0
Sungguh	0
kami	0
mengingkari	0
keadaanmu	0
.	0
Selanjutnya	0
kata	0
Ibnu	PERSON
Nazhhur	PERSON
,	0
"	0
Heraclius	PERSON
adalah	0
seorang	0
ahli	0
nujum	0
yang	0
selalu	0
memperhatikan	0
perjalanan	0
bintang	0
-	0
bintang	0
.	0
Dia	0
pernah	0
menjawab	0
pertanyaan	0
para	0
pendeta	0
yang	0
bertanya	0
kepadanya	0
;	0
"	0
Pada	0
suatu	0
malam	0
ketika	0
saya	0
mengamati	0
perjalanan	0
bintang	0
-	0
bintang	0
,	0
saya	0
melihat	0
raja	0
Khitan	0
telah	0
lahir	0
,	0
siapakah	0
di	0
antara	0
ummat	0
ini	0
yang	0
dikhitan	0
?	0
"	0
Jawab	0
para	0
pendeta	0
;	0
"	0
Yang	0
berkhitan	0
hanyalah	0
orang	0
-	0
orang	0
Yahudi	0
,	0
janganlah	0
anda	0
risau	0
karena	0
orang	0
-	0
orang	0
Yahudi	0
itu	0
.	0
Perintahkan	0
saja	0
keseluruh	0
negeri	0
dalam	0
kerajaan	0
anda	0
,	0
supaya	0
orang	0
-	0
orang	0
Yahudi	0
di	0
negeri	0
tersebut	0
di	0
bunuh	0
.	0
"	0
Ketika	0
itu	0
di	0
hadapakan	0
kepada	0
Heraclius	PERSON
seorang	0
utusan	0
raja	0
Bani	ORGANIZATION
Ghasssan	ORGANIZATION
untuk	0
menceritakan	0
perihal	0
Rasulullah	0
shallallahu	0
'alaihi	0
wasallam	0
,	0
setelah	0
orang	0
itu	0
selesai	0
bercerita	0
,	0
lalu	0
Heraclius	PERSON
memerintahkan	0
agar	0
dia	0
diperiksa	0
,	0
apakah	0
dia	0
berkhitan	0
ataukah	0
tidak	0
.	0
Seusai	0
di	0
periksa	0
,	0
ternyata	0
memang	0
dia	0
berkhitam	0
.	0
Lalu	0
di	0
beritahukan	0
orang	0
kepada	0
Heraclius	PERSON
.	0
Heraclius	PERSON
bertanya	0
kepada	0
orang	0
tersebut	0
tentang	0
orang	0
-	0
orang	0
Arab	0
yang	0
lainnya	0
,	0
di	0
khitankah	0
mereka	0
ataukah	0
tidak	0
?	0
"	0
Dia	0
menjawab	0
;	0
"	0
Orang	0
Arab	0
itu	0
di	0
khitan	0
semuanya	0
.	0
"	0
Heraclius	PERSON
berkata	0
;	0
'	0
inilah	0
raja	0
ummat	0
,	0
sesungguhnya	0
dia	0
telah	0
terlahir	0
.	0
"	0
Kemudian	0
Heraclius	PERSON
berkirim	0
surat	0
kepada	0
seorang	0
sahabatnya	0
di	0
Roma	0
yang	0
ilmunya	0
setarf	0
dengan	0
Heraclius	PERSON
(	0
untuk	0
menceritakan	0
perihal	0
kelahiran	0
Nabi	0
Muhammad	PERSON
shallallahu	0
'alaihi	0
wasallam	0
)	0
.	0
Sementara	0
itu	0
,	0
ia	0
meneruskan	0
perjalanannya	0
ke	0
negeri	0
Himsha	LOCATION
,	0
tetapi	0
sebelum	0
tiba	0
di	0
Himsha	LOCATION
,	0
balasan	0
surat	0
dari	0
sahabatnya	0
itu	0
telah	0
tiba	0
terlebih	0
dahulu	0
.	0
Sahabatnya	0
itu	0
menyetujui	0
pendapat	0
Heraclius	PERSON
bahwa	0
Muhammad	PERSON
telah	0
lahir	0
dan	0
bahwa	0
beliau	0
memang	0
seorang	0
Nabi	0
.	0
Heraclius	PERSON
lalu	0
mengundang	0
para	0
pembesar	0
Roma	LOCATION
supaya	0
datang	0
ke	0
tempatnya	0
di	0
Himsha	LOCATION
,	0
setelah	0
semuanya	0
hadir	0
dalam	0
majlisnya	0
,	0
Heraclius	PERSON
memerintahkan	0
supaya	0
mengunci	0
semua	0
pintu	0
.	0
Kemudian	0
dia	0
berkata	0
;	0
'	0
Wahai	0
bangsa	ORGANIZATION
rum	ORGANIZATION
,	0
maukah	0
anda	0
semua	0
beroleh	0
kemenangan	0
dan	0
kemajuan	0
yang	0
gilang	0
gemilang	0
,	0
sedangkan	0
kerajaan	0
tetap	0
utuh	0
di	0
tangan	0
kita	0
?	0
Kalau	0
mau	0
,	0
akuilah	0
Muhammad	PERSON
sebagai	0
Nabi	0
!	0
.	0
"	0
Mendengar	0
ucapan	0
itu	0
,	0
mereka	0
lari	0
bagaikan	0
keledai	0
liar	0
,	0
padahal	0
semua	0
pintu	0
telah	0
terkunci	0
.	0
Melihat	0
keadaan	0
yang	0
demikian	0
,	0
Heraclius	PERSON
jadi	0
putus	0
harapan	0
yang	0
mereka	0
akan	0
beriman	0
(	0
percaya	0
kepada	0
kenabian	0
Muhammad	PERSON
)	0
.	0
Lalu	0
di	0
perintahkannya	0
semuanya	0
untuk	0
kembali	0
ke	0
tempatnya	0
masing	0
-	0
masing	0
seraya	0
berkata	0
;	0
"	0
Sesungguhnya	0
saya	0
mengucapkan	0
perkataan	0
saya	0
tadi	0
hanyalah	0
sekedar	0
menguji	0
keteguhan	0
hati	0
anda	0
semua	0
.	0
Kini	0
saya	0
telah	0
melihat	0
keteguhan	0
itu	0
.	0
"	0
Lalu	0
mereka	0
sujud	0
di	0
hadapan	0
Heraclius	PERSON
dan	0
mereka	0
senang	0
kepadanya	0
.	0
Demikianlah	0
akhir	0
kisah	0
Heraclius	PERSON
.	0
Telah	0
di	0
riwayatkan	0
oleh	0
Shalih	PERSON
bin	PERSON
Kaisan	PERSON
dan	0
Yunus	PERSON
dan	0
Ma'mar	PERSON
dari	0
Az	PERSON
Zuhri	PERSON
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Abdullah	PERSON
bin	PERSON
Musa	PERSON
dia	0
berkata	0
,	0
telah	0
mengabarkan	0
kepada	0
kami	0
Hanzhalah	PERSON
bin	PERSON
Abu	PERSON
Sufyan	PERSON
dari	0
'Ikrimah	PERSON
bin	PERSON
Khalid	PERSON
dari	0
Ibnu	PERSON
Umar	PERSON
berkata	0
:	0
Rasulullah	0
shallallahu	0
'alaihi	0
wasallam	0
bersabda	0
:	0
"	0
Islam	0
dibangun	0
diatas	0
lima	0
(	0
landasan	0
)	0
;	0
persaksian	0
tidak	0
ada	0
ilah	0
selain	0
Allah	0
dan	0
sesungguhnya	0
Muhammad	PERSON
utusan	0
Allah	0
,	0
mendirikan	0
shalat	0
,	0
menunaikan	0
zakat	0
,	0
haji	0
dan	0
puasa	0
Ramadlan	0
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Abdullah	PERSON
bin	PERSON
Muhammad	PERSON
Al	PERSON
Ju'fi	PERSON
dia	0
berkata	0
,	0
Telah	0
menceritakan	0
kepada	0
kami	0
Abu	PERSON
'Amir	PERSON
Al	PERSON
'Aqadi	PERSON
yang	0
berkata	0
,	0
bahwa	0
Telah	0
menceritakan	0
kepada	0
kami	0
Sulaiman	PERSON
bin	PERSON
Bilal	PERSON
dari	0
Abdullah	PERSON
bin	PERSON
Dinar	PERSON
dari	0
Abu	PERSON
Shalih	PERSON
dari	0
Abu	PERSON
Hurairah	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
,	0
beliau	0
bersabda	0
:	0
"	0
Iman	0
memiliki	0
lebih	0
dari	0
enam	0
puluh	0
cabang	0
,	0
dan	0
malu	0
adalah	0
bagian	0
dari	0
iman	0
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Adam	PERSON
bin	PERSON
Abu	PERSON
Iyas	PERSON
berkata	0
,	0
Telah	0
menceritakan	0
kepada	0
kami	0
Syu'bah	PERSON
dari	0
Abdullah	PERSON
bin	PERSON
Abu	PERSON
As	PERSON
Safar	PERSON
dan	0
Isma'il	PERSON
bin	PERSON
Abu	PERSON
Khalid	PERSON
dari	0
Asy	PERSON
Sya'bi	PERSON
dari	0
Abdullah	PERSON
bin	PERSON
'Amru	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
,	0
bersabda	0
:	0
"	0
Seorang	0
muslim	0
adalah	0
orang	0
yang	0
Kaum	ORGANIZATION
Muslimin	ORGANIZATION
selamat	0
dari	0
lisan	0
dan	0
tangannya	0
,	0
dan	0
seorang	0
Muhajir	ORGANIZATION
adalah	0
orang	0
yang	0
meninggalkan	0
apa	0
yang	0
dilarang	0
oleh	0
Allah	0
"	0
Abu	PERSON
Abdullah	PERSON
berkata	0
;	0
dan	0
Abu	PERSON
Mu'awiyyah	PERSON
berkata	0
;	0
Telah	0
menceritakan	0
kepada	0
kami	0
Daud	PERSON
,	0
dia	0
adalah	0
anak	0
Ibnu	PERSON
Hind	PERSON
,	0
dari	0
'Amir	PERSON
berkata	0
;	0
aku	0
mendengar	0
Abdullah	PERSON
,	0
maksudnya	0
Ibnu	PERSON
'Amru	PERSON
,	0
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
Dan	0
berkata	0
Abdul	PERSON
A'laa	PERSON
dari	0
Daud	PERSON
dari	0
'Amir	PERSON
dari	0
Abdullah	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
Telah	0
menceritakan	0
kepada	0
kami	0
Sa'id	PERSON
bin	PERSON
Yahya	PERSON
bin	PERSON
Sa'id	PERSON
Al	PERSON
Qurasyi	PERSON
dia	0
berkata	0
,	0
Telah	0
menceritakan	0
kepada	0
kami	0
bapakku	0
berkata	0
,	0
bahwa	0
Telah	0
menceritakan	0
kepada	0
kami	0
Abu	PERSON
Burdah	PERSON
bin	PERSON
Abdullah	PERSON
bin	PERSON
Abu	PERSON
Burdah	PERSON
dari	0
Abu	PERSON
Burdah	PERSON
dari	0
Abu	PERSON
Musa	PERSON
berkata	0
:	0
'	0
Wahai	0
Rasulullah	0
,	0
Islam	0
manakah	0
yang	0
paling	0
utama	0
?	0
"	0
Rasulullah	0
shallallahu	0
'alaihi	0
wasallam	0
menjawab	0
:	0
"	0
Siapa	0
yang	0
Kaum	ORGANIZATION
Muslimin	ORGANIZATION
selamat	0
dari	0
lisan	0
dan	0
tangannya	0
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
'Amru	PERSON
bin	PERSON
Khalid	PERSON
berkata	0
,	0
Telah	0
menceritakan	0
kepada	0
kami	0
Al	PERSON
Laits	PERSON
dari	0
Yazid	PERSON
dari	0
Abu	PERSON
Al	PERSON
Khair	PERSON
dari	0
Abdullah	PERSON
bin	PERSON
'Amru	PERSON
;	0
Ada	0
seseorang	0
yang	0
bertanya	0
kepada	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
;	0
"	0
Islam	0
manakah	0
yang	0
paling	0
baik	0
?	0
"	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
menjawab	0
:	0
"	0
Kamu	0
memberi	0
makan	0
,	0
mengucapkan	0
Salam	0
kepada	0
orang	0
yang	0
kamu	0
kenal	0
dan	0
yang	0
tidak	0
kamu	0
kenal	0
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Musaddad	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Yahya	PERSON
dari	0
Syu'bah	PERSON
dari	0
Qotadah	PERSON
dari	0
Anas	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
Dan	0
dari	0
Husain	PERSON
Al	PERSON
Mu'alim	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Qotadah	PERSON
dari	0
Anas	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
,	0
beliau	0
bersabda	0
:	0
"	0
Tidaklah	0
beriman	0
seseorang	0
dari	0
kalian	0
sehingga	0
dia	0
mencintai	0
untuk	0
saudaranya	0
sebagaimana	0
dia	0
mencintai	0
untuk	0
dirinya	0
sendiri	0
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Abu	PERSON
Al	PERSON
Yaman	PERSON
berkata	0
,	0
telah	0
mengabarkan	0
kepada	0
kami	0
Syu'aib	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Abu	PERSON
Az	PERSON
Zanad	PERSON
dari	0
Al	PERSON
A'raj	PERSON
dari	0
Abu	PERSON
Hurairah	PERSON
,	0
bahwa	0
Rasulullah	0
shallallahu	0
'alaihi	0
wasallam	0
bersabda	0
:	0
"	0
Maka	0
demi	0
Zat	0
yang	0
jiwaku	0
di	0
tangan	0
-	0
Nya	0
,	0
tidaklah	0
beriman	0
seorang	0
dari	0
kalian	0
hingga	0
aku	0
lebih	0
dicintainya	0
daripada	0
orang	0
tuanya	0
dan	0
anaknya	0
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Ya'qub	PERSON
bin	PERSON
Ibrahim	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Ibnu	PERSON
'Ulayyah	PERSON
dari	0
Abdul	PERSON
'Aziz	PERSON
bin	PERSON
Shuhaib	PERSON
dari	0
Anas	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
Dan	0
telah	0
menceritakan	0
pula	0
kepada	0
kami	0
Adam	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Syu'bah	PERSON
dari	0
Qotadah	PERSON
dari	0
Anas	PERSON
berkata	0
,	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
bersabda	0
:	0
"	0
Tidaklah	0
beriman	0
seorang	0
dari	0
kalian	0
hingga	0
aku	0
lebih	0
dicintainya	0
daripada	0
orang	0
tuanya	0
,	0
anaknya	0
dan	0
dari	0
manusia	0
seluruhnya	0
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Muhammad	PERSON
bin	PERSON
Al	PERSON
Mutsanna	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Abdul	PERSON
Wahhab	PERSON
Ats	PERSON
Tsaqafi	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Ayyub	PERSON
dari	0
Abu	PERSON
Qilabah	PERSON
dari	0
Anas	PERSON
bin	PERSON
Malik	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
,	0
beliau	0
bersabda	0
:	0
"	0
Tiga	0
perkara	0
yang	0
apabila	0
ada	0
pada	0
diri	0
seseorang	0
,	0
ia	0
akan	0
mendapatkan	0
manisnya	0
iman	0
:	0
Dijadikannya	0
Allah	0
dan	0
Rasul	0
-	0
Nya	0
lebih	0
dicintainya	0
dari	0
selain	0
keduanya	0
.	0
Jika	0
ia	0
mencintai	0
seseorang	0
,	0
dia	0
tidak	0
mencintainya	0
kecuali	0
karena	0
Allah	0
.	0
Dan	0
dia	0
benci	0
kembali	0
kepada	0
kekufuran	0
seperti	0
dia	0
benci	0
bila	0
dilempar	0
ke	0
neraka	LOCATION
"	0
Telah	0
menceritakan	0
kepada	0
kami	0
Abu	PERSON
Al	PERSON
Walid	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Syu'bah	PERSON
telah	0
mengabarkan	0
kepadaku	0
Abdullah	PERSON
bin	PERSON
Abdullah	PERSON
bin	PERSON
Jabar	PERSON
,	0
berkata	0
;	0
aku	0
mendengar	0
Anas	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
,	0
beliau	0
bersabda	0
:	0
"	0
Tanda	0
iman	0
adalah	0
mencintai	0
(	0
kaum	0
)	0
Anshar	ORGANIZATION
dan	0
tanda	0
nifaq	0
adalah	0
membenci	0
(	0
kaum	0
)	0
Anshar	ORGANIZATION
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Abu	PERSON
Al	PERSON
Yaman	PERSON
berkata	0
,	0
telah	0
mengabarkan	0
kepada	0
kami	0
Syu'aib	PERSON
dari	0
Az	PERSON
Zuhri	PERSON
berkata	0
,	0
telah	0
mengabarkan	0
kepada	0
kami	0
Abu	PERSON
Idris	PERSON
'Aidzullah	PERSON
bin	PERSON
Abdullah	PERSON
,	0
bahwa	0
'Ubadah	PERSON
bin	PERSON
Ash	PERSON
Shamit	PERSON
adalah	0
sahabat	0
yang	0
ikut	0
perang	0
Badar	0
dan	0
juga	0
salah	0
seorang	0
yang	0
ikut	0
bersumpah	0
pada	0
malam	0
Aqobah	0
,	0
dia	0
berkata	0
;	0
bahwa	0
Rasulullah	0
shallallahu	0
'alaihi	0
wasallam	0
bersabda	0
ketika	0
berada	0
ditengah	0
-	0
tengah	0
sebagian	0
sahabat	0
:	0
"	0
Berbai'atlah	0
kalian	0
kepadaku	0
untuk	0
tidak	0
menyekutukan	0
Allah	0
dengan	0
sesuatu	0
apapun	0
,	0
tidak	0
mencuri	0
,	0
tidak	0
berzina	0
,	0
tidak	0
membunuh	0
anak	0
-	0
anak	0
kalian	0
,	0
tidak	0
membuat	0
kebohongan	0
yang	0
kalian	0
ada	0
-	0
adakan	0
antara	0
tangan	0
dan	0
kaki	0
kalian	0
,	0
tidak	0
bermaksiat	0
dalam	0
perkara	0
yang	0
ma'ruf	0
.	0
Barangsiapa	0
diantara	0
kalian	0
yang	0
memenuhinya	0
maka	0
pahalanya	0
ada	0
pada	0
Allah	0
dan	0
barangsiapa	0
yang	0
melanggar	0
dari	0
hal	0
tersebut	0
lalu	0
Allah	0
menghukumnya	0
di	0
dunia	0
maka	0
itu	0
adalah	0
kafarat	0
baginya	0
,	0
dan	0
barangsiapa	0
yang	0
melanggar	0
dari	0
hal	0
-	0
hal	0
tersebut	0
kemudian	0
Allah	0
menutupinya	0
(	0
tidak	0
menghukumnya	0
di	0
dunia	0
)	0
maka	0
urusannya	0
kembali	0
kepada	0
Allah	0
,	0
jika	0
Dia	0
mau	0
,	0
dimaafkannya	0
atau	0
disiksanya	0
"	0
.	0
Maka	0
kami	0
membai'at	0
Beliau	0
untuk	0
perkara	0
-	0
perkara	0
tersebut	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Abdullah	PERSON
bin	PERSON
Maslamah	PERSON
dari	0
Malik	PERSON
dari	0
Abdurrahman	PERSON
bin	PERSON
Abdullah	PERSON
bin	PERSON
Abdurrahman	PERSON
bin	PERSON
Abu	PERSON
Sha'Sha'ah	PERSON
dari	0
bapaknya	0
dari	0
Abu	PERSON
Sa'id	PERSON
Al	PERSON
Khudri	PERSON
bahwa	0
dia	0
berkata	0
,	0
Rasulullah	0
shallallahu	0
'alaihi	0
wasallam	0
bersabda	0
:	0
"	0
Hampir	0
saja	0
terjadi	0
(	0
suatu	0
zaman	0
)	0
harta	0
seorang	0
muslim	0
yang	0
paling	0
baik	0
adalah	0
kambing	0
yang	0
digembalakannya	0
di	0
puncak	0
gunung	0
dan	0
tempat	0
-	0
tempat	0
terpencil	0
,	0
dia	0
pergi	0
menghindar	0
dengan	0
membawa	0
agamanya	0
disebabkan	0
takut	0
terkena	0
fitnah	0
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Muhammad	PERSON
bin	PERSON
Salam	PERSON
berkata	0
,	0
telah	0
mengabarkan	0
kepada	0
kami	0
'Abdah	PERSON
dari	0
Hisyam	PERSON
dari	0
bapaknya	0
dari	0
Aisyah	PERSON
berkata	0
:	0
"	0
Rasulullah	0
shallallahu	0
'alaihi	0
wasallam	0
bila	0
memerintahkan	0
kepada	0
para	0
sahabat	0
,	0
Beliau	0
memerintahkan	0
untuk	0
melakukan	0
amalan	0
yang	0
mampu	0
mereka	0
kerjakan	0
,	0
kemudian	0
para	0
sahabat	0
berkata	0
;	0
"	0
Kami	0
tidaklah	0
seperti	0
engkau	0
,	0
ya	0
Rasulullah	0
,	0
karena	0
engkau	0
sudah	0
diampuni	0
dosa	0
-	0
dosa	0
yang	0
lalu	0
dan	0
yang	0
akan	0
datang	0
"	0
.	0
Maka	0
Beliau	0
shallallahu	0
'alaihi	0
wasallam	0
menjadi	0
marah	0
yang	0
dapat	0
terlihat	0
dari	0
wajahnya	0
,	0
kemudian	0
bersabda	0
:	0
"	0
Sesungguhnya	0
yang	0
paling	0
taqwa	0
dan	0
paling	0
mengerti	0
tentang	0
Allah	0
diantara	0
kalian	0
adalah	0
aku	0
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Sulaiman	PERSON
bin	PERSON
Harb	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Syu'bah	PERSON
dari	0
Qotadah	PERSON
dari	0
Anas	PERSON
bin	PERSON
Malik	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
,	0
beliau	0
bersabda	0
:	0
"	0
Tiga	0
(	0
perkara	0
)	0
yang	0
apabila	0
ada	0
pada	0
diri	0
seseorang	0
,	0
ia	0
akan	0
mendapatkan	0
manisnya	0
iman	0
:	0
Allah	0
dan	0
Rasul	0
-	0
Nya	0
lebih	0
dicintainya	0
dari	0
selain	0
keduanya	0
.	0
Dan	0
siapa	0
yang	0
bila	0
mencintai	0
seseorang	0
,	0
dia	0
tidak	0
mencintai	0
orang	0
itu	0
kecuali	0
karena	0
Allah	0
'azza	0
wajalla	0
.	0
Dan	0
siapa	0
yang	0
benci	0
kembali	0
kepada	0
kekufuran	0
seperti	0
dia	0
benci	0
bila	0
dilempar	0
ke	0
neraka	LOCATION
"	0
.	0
Telah	0
menceritakan	0
kepada	0
kami	0
Isma'il	PERSON
berkata	0
,	0
telah	0
menceritakan	0
kepada	0
kami	0
Malik	PERSON
dari	0
'Amru	PERSON
bin	PERSON
Yahya	PERSON
Al	PERSON
Mazani	PERSON
dari	0
bapaknya	0
dari	0
Abu	PERSON
Sa'id	PERSON
Al	PERSON
Khudri	PERSON
dari	0
Nabi	0
shallallahu	0
'alaihi	0
wasallam	0
,	0
beliau	0
bersabda	0
:	0
"	0
Ahlu	0
surga	LOCATION
telah	0
masuk	0
ke	0
surga	LOCATION
dan	0
Ahlu	0
neraka	LOCATION
telah	0
masuk	0
neraka	LOCATION
.	0
Lalu	0
Allah	0
Ta'ala	0
berfirman	0
:	0
"	0
Keluarkan	0
dari	0
neraka	LOCATION
siapa	0
yang	0
didalam	0
hatinya	0
ada	0
iman	0
sebesar	0
biji	0
sawi	0
